"REF_DATE","Products and product groups","VALUE"
"2016-09","Clothing",86.8
"2016-09","Footwear",95.2
"2016-09","Clothing accessories, watches and jewellery",139
"2016-09","Clothing material, notions and services",144.5
"2016-09","Purchase of passenger vehicles",99.2
"2016-09","Leasing of passenger vehicles",93.5
"2016-09","Rental of passenger vehicles",115.4
"2016-09","Gasoline",147.3
"2016-09","Passenger vehicle parts, maintenance and repairs",138.6
"2016-09","Other passenger vehicle operating expenses",163.6
"2016-09","Local and commuter transportation",154.5
"2016-09","Inter-city transportation",134.2
"2016-09","Health care goods",104.2
"2016-09","Health care services",159.8
"2016-09","Personal care supplies and equipment",105.7
"2016-09","Personal care services",140.2
"2016-09","Recreational equipment and services (excluding recreational vehicles)",54.3
"2016-09","Purchase of recreational vehicles and outboard motors",109
"2016-09","Operation of recreational vehicles",152.5
"2016-09","Home entertainment equipment, parts and services",54
"2016-09","Travel services",104
"2016-09","Other cultural and recreational services",160.7
"2016-09","Education",163.3
"2016-09","Reading material (excluding textbooks)",145.4
"2016-09","Alcoholic beverages served in licensed establishments",138
"2016-09","Alcoholic beverages purchased from stores",119.4
"2016-09","Tobacco products and smokers' supplies",198.3
"2016-10","All-items",129.1
"2016-10","Meat",156.3
"2016-10","Fish, seafood and other marine products",129.4
"2016-10","Dairy products and eggs",133.7
"2016-10","Bakery and cereal products (excluding baby food)",151.9
"2016-10","Fruit, fruit preparations and nuts",127
"2016-10","Vegetables and vegetable preparations",120.8
"2016-10","Other food products and non-alcoholic beverages",133.2
"2016-10","Food purchased from restaurants",143.5
"2016-10","Rented accommodation",119.5
"2016-10","Mortgage interest cost",102.8
"2016-10","Homeowners' replacement cost",161
"2016-10","Property taxes and other special charges",156.9
"2016-10","Homeowners' home and mortgage insurance",220.8
"2016-10","Homeowners' maintenance and repairs",137
"2016-10","Other owned accommodation expenses",161.1
"2016-10","Electricity",151.8
"2016-10","Water",232.8
"2016-10","Natural gas",107.8
"2016-10","Fuel oil and other fuels",183.6
"2016-10","Communications",127.4
"2016-10","Child care and housekeeping services",156.7
"2016-10","Household cleaning products",111.4
"2016-10","Paper, plastic and aluminum foil supplies",125.3
"2016-10","Other household goods and services",145.6
"2016-10","Furniture",94.7
"2016-10","Household textiles",111.2
"2016-10","Household equipment",88.8
"2016-10","Services related to household furnishings and equipment",184.6
"2016-10","Clothing",87.4
"2016-10","Footwear",95.8
"2016-10","Clothing accessories, watches and jewellery",140.7
"2016-10","Clothing material, notions and services",144.5
"2016-10","Purchase of passenger vehicles",99.8
"2016-10","Leasing of passenger vehicles",94
"2016-10","Rental of passenger vehicles",115.4
"2016-10","Gasoline",152.7
"2016-10","Passenger vehicle parts, maintenance and repairs",139
"2016-10","Other passenger vehicle operating expenses",164.8
"2016-10","Local and commuter transportation",154.5
"2016-10","Inter-city transportation",132.6
"2016-10","Health care goods",103.7
"2016-10","Health care services",159.8
"2016-10","Personal care supplies and equipment",107.4
"2016-10","Personal care services",140.3
"2016-10","Recreational equipment and services (excluding recreational vehicles)",54.8
"2016-10","Purchase of recreational vehicles and outboard motors",110.1
"2016-10","Operation of recreational vehicles",154.1
"2016-10","Home entertainment equipment, parts and services",54.1
"2016-10","Travel services",95.7
"2016-10","Other cultural and recreational services",161.1
"2016-10","Education",163.5
"2016-10","Reading material (excluding textbooks)",145.7
"2016-10","Alcoholic beverages served in licensed establishments",138
"2016-10","Alcoholic beverages purchased from stores",119.6
"2016-10","Tobacco products and smokers' supplies",199.1
"2016-11","All-items",128.6
"2016-11","Meat",155
"2016-11","Fish, seafood and other marine products",131.2
"2016-11","Dairy products and eggs",133.5
"2016-11","Bakery and cereal products (excluding baby food)",149.6
"2016-11","Fruit, fruit preparations and nuts",130.8
"2016-11","Vegetables and vegetable preparations",128.1
"2016-11","Other food products and non-alcoholic beverages",133.3
"2016-11","Food purchased from restaurants",143.8
"2016-11","Rented accommodation",119.6
"2016-11","Mortgage interest cost",102.9
"2016-11","Homeowners' replacement cost",161.9
"2016-11","Property taxes and other special charges",156.9
"2016-11","Homeowners' home and mortgage insurance",224.3
"2016-11","Homeowners' maintenance and repairs",137.4
"2016-11","Other owned accommodation expenses",161.7
"2016-11","Electricity",150.6
"2016-11","Water",232.8
"2016-11","Natural gas",109
"2016-11","Fuel oil and other fuels",189.1
"2016-11","Communications",125.3
"2016-11","Child care and housekeeping services",156.7
"2016-11","Household cleaning products",111.3
"2016-11","Paper, plastic and aluminum foil supplies",125.7
"2016-11","Other household goods and services",145.3
"2016-11","Furniture",94.5
"2016-11","Household textiles",111
"2016-11","Household equipment",89.3
"2016-11","Services related to household furnishings and equipment",185.8
"2016-11","Clothing",85.5
"2016-11","Footwear",94.9
"2016-11","Clothing accessories, watches and jewellery",135.6
"2016-11","Clothing material, notions and services",145
"2016-11","Purchase of passenger vehicles",99.3
"2016-11","Leasing of passenger vehicles",93.6
"2016-11","Rental of passenger vehicles",115.4
"2016-11","Gasoline",146.1
"2016-11","Passenger vehicle parts, maintenance and repairs",139
"2016-11","Other passenger vehicle operating expenses",164.7
"2016-11","Local and commuter transportation",154.5
"2016-11","Inter-city transportation",130.9
"2016-11","Health care goods",104
"2016-11","Health care services",159.8
"2016-11","Personal care supplies and equipment",107.3
"2016-11","Personal care services",140.9
"2016-11","Recreational equipment and services (excluding recreational vehicles)",54.8
"2016-11","Purchase of recreational vehicles and outboard motors",109
"2016-11","Operation of recreational vehicles",152.9
"2016-11","Home entertainment equipment, parts and services",53.6
"2016-11","Travel services",90.3
"2016-11","Other cultural and recreational services",161.1
"2016-11","Education",163.5
"2016-11","Reading material (excluding textbooks)",145.7
"2016-11","Alcoholic beverages served in licensed establishments",138.3
"2016-11","Alcoholic beverages purchased from stores",119.4
"2016-11","Tobacco products and smokers' supplies",199
"2016-12","All-items",128.4
"2016-12","Meat",154.8
"2016-12","Fish, seafood and other marine products",130.3
"2016-12","Dairy products and eggs",133.6
"2016-12","Bakery and cereal products (excluding baby food)",149.7
"2016-12","Fruit, fruit preparations and nuts",131.1
"2016-12","Vegetables and vegetable preparations",129.3
"2016-12","Other food products and non-alcoholic beverages",132.3
"2016-12","Food purchased from restaurants",144
"2016-12","Rented accommodation",119.6
"2016-12","Mortgage interest cost",103
"2016-12","Homeowners' replacement cost",162.1
"2016-12","Property taxes and other special charges",156.9
"2016-12","Homeowners' home and mortgage insurance",223.7
"2016-12","Homeowners' maintenance and repairs",137.3
"2016-12","Other owned accommodation expenses",162
"2016-12","Electricity",150.9
"2016-12","Water",232.8
"2016-12","Natural gas",107.1
"2016-12","Fuel oil and other fuels",198
"2016-12","Communications",124.8
"2016-12","Child care and housekeeping services",156.7
"2016-12","Household cleaning products",111.1
"2016-12","Paper, plastic and aluminum foil supplies",126
"2016-12","Other household goods and services",145.2
"2016-12","Furniture",94.5
"2016-12","Household textiles",111.2
"2016-12","Household equipment",88.7
"2016-12","Services related to household furnishings and equipment",185.8
"2016-12","Clothing",81.4
"2016-12","Footwear",91.9
"2016-12","Clothing accessories, watches and jewellery",134.3
"2016-12","Clothing material, notions and services",145.4
"2016-12","Purchase of passenger vehicles",100.1
"2016-12","Leasing of passenger vehicles",94.3
"2016-12","Rental of passenger vehicles",102.2
"2016-12","Gasoline",150.6
"2016-12","Passenger vehicle parts, maintenance and repairs",139
"2016-12","Other passenger vehicle operating expenses",164.6
"2016-12","Local and commuter transportation",154.5
"2016-12","Inter-city transportation",134.3
"2016-12","Health care goods",103.7
"2016-12","Health care services",159.8
"2016-12","Personal care supplies and equipment",106.6
"2016-12","Personal care services",140.9
"2016-12","Recreational equipment and services (excluding recreational vehicles)",54.8
"2016-12","Purchase of recreational vehicles and outboard motors",109.9
"2016-12","Operation of recreational vehicles",153.8
"2016-12","Home entertainment equipment, parts and services",52.8
"2016-12","Travel services",85.9
"2016-12","Other cultural and recreational services",161.2
"2016-12","Education",163.4
"2016-12","Reading material (excluding textbooks)",147.9
"2016-12","Alcoholic beverages served in licensed establishments",138.3
"2016-12","Alcoholic beverages purchased from stores",119.2
"2016-12","Tobacco products and smokers' supplies",198.8
"2017-01","All-items",129.5
"2017-01","Meat",154.3
"2017-01","Fish, seafood and other marine products",132.8
"2017-01","Dairy products and eggs",134.5
"2017-01","Bakery and cereal products (excluding baby food)",150.4
"2017-01","Fruit, fruit preparations and nuts",133.6
"2017-01","Vegetables and vegetable preparations",130.9
"2017-01","Other food products and non-alcoholic beverages",133.4
"2017-01","Food purchased from restaurants",144.3
"2017-01","Rented accommodation",119.6
"2017-01","Mortgage interest cost",103
"2017-01","Homeowners' replacement cost",162.3
"2017-01","Property taxes and other special charges",156.9
"2017-01","Homeowners' home and mortgage insurance",225
"2017-01","Homeowners' maintenance and repairs",137.2
"2017-01","Other owned accommodation expenses",162.1
"2017-01","Electricity",148.4
"2017-01","Water",238.4
"2017-01","Natural gas",118
"2017-01","Fuel oil and other fuels",209.2
"2017-01","Communications",126.5
"2017-01","Child care and housekeeping services",156.7
"2017-01","Household cleaning products",110.3
"2017-01","Paper, plastic and aluminum foil supplies",125.9
"2017-01","Other household goods and services",145.2
"2017-01","Furniture",92.3
"2017-01","Household textiles",108.7
"2017-01","Household equipment",88.8
"2017-01","Services related to household furnishings and equipment",185.8
"2017-01","Clothing",80.8
"2017-01","Footwear",89.9
"2017-01","Clothing accessories, watches and jewellery",134.4
"2017-01","Clothing material, notions and services",145.4
"2017-01","Purchase of passenger vehicles",102.9
"2017-01","Leasing of passenger vehicles",96.9
"2017-01","Rental of passenger vehicles",102.2
"2017-01","Gasoline",161.7
"2017-01","Passenger vehicle parts, maintenance and repairs",139.8
"2017-01","Other passenger vehicle operating expenses",165.5
"2017-01","Local and commuter transportation",156.2
"2017-01","Inter-city transportation",137
"2017-01","Health care goods",103.9
"2017-01","Health care services",159.8
"2017-01","Personal care supplies and equipment",108.8
"2017-01","Personal care services",140.9
"2017-01","Recreational equipment and services (excluding recreational vehicles)",53.8
"2017-01","Purchase of recreational vehicles and outboard motors",113
"2017-01","Operation of recreational vehicles",156.5
"2017-01","Home entertainment equipment, parts and services",53.5
"2017-01","Travel services",89.2
"2017-01","Other cultural and recreational services",162.2
"2017-01","Education",163.2
"2017-01","Reading material (excluding textbooks)",149
"2017-01","Alcoholic beverages served in licensed establishments",138.4
"2017-01","Alcoholic beverages purchased from stores",119.7
"2017-01","Tobacco products and smokers' supplies",200.6
"2017-02","All-items",129.7
"2017-02","Meat",154.2
"2017-02","Fish, seafood and other marine products",132
"2017-02","Dairy products and eggs",133.9
